frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
25, 40.000000, 0.960000, 423.540500, 0.220545, 0.312522, 0.046494, 0.124302, 0.578260, 
26, 38.461538, 0.960000, 440.478000, 0.214297, 0.312549, 0.049580, 0.124180, 0.578141, 
27, 37.037037, 0.960000, 457.410800, 0.206012, 0.314552, 0.047335, 0.124076, 0.578620, 
28, 35.714286, 0.960000, 474.344300, 0.198815, 0.312993, 0.046538, 0.121081, 0.579084, 
29, 34.482759, 0.960000, 491.277500, 0.194218, 0.314112, 0.044544, 0.122979, 0.578317, 
30, 33.333333, 0.960000, 508.220700, 0.188474, 0.315315, 0.047867, 0.126634, 0.577095, 
31, 32.258065, 0.960000, 525.148800, 0.183458, 0.312650, 0.047512, 0.127142, 0.577658, 
32, 31.250000, 0.960000, 542.090200, 0.177503, 0.312377, 0.050104, 0.123364, 0.579430, 
33, 30.303030, 0.960000, 559.012200, 0.172862, 0.310965, 0.047377, 0.128198, 0.578836, 
34, 29.411765, 0.960000, 575.955200, 0.169866, 0.314405, 0.046417, 0.124547, 0.578386, 
35, 28.571429, 0.960000, 592.888900, 0.166716, 0.310702, 0.049623, 0.127316, 0.580265, 
36, 27.777778, 0.960000, 609.822500, 0.158089, 0.313266, 0.048682, 0.125516, 0.577947, 
37, 27.027027, 0.960000, 626.757200, 0.157333, 0.312446, 0.049169, 0.123103, 0.578318, 
38, 26.315789, 0.960000, 643.693000, 0.154448, 0.310454, 0.045677, 0.124642, 0.578789, 
39, 25.641026, 0.960000, 660.633200, 0.151717, 0.311325, 0.050050, 0.124688, 0.576680, 
40, 25.000000, 0.960000, 677.570700, 0.148367, 0.315020, 0.045101, 0.125032, 0.579117, 
41, 24.390244, 0.960000, 694.502600, 0.145952, 0.313879, 0.047444, 0.124178, 0.576948, 
42, 23.809524, 0.960000, 711.430200, 0.144098, 0.311701, 0.047020, 0.124426, 0.579102, 
43, 23.255814, 0.960000, 728.367200, 0.143733, 0.309823, 0.046030, 0.126041, 0.577961, 
44, 22.727273, 0.960000, 745.302700, 0.141536, 0.310613, 0.050818, 0.126710, 0.579247, 
45, 22.222222, 0.960000, 762.242100, 0.139482, 0.311547, 0.048244, 0.124568, 0.580192, 
46, 21.739130, 0.960000, 779.178300, 0.136832, 0.309822, 0.046245, 0.127067, 0.578111, 
47, 21.276596, 0.960000, 796.115700, 0.136848, 0.308709, 0.048645, 0.126110, 0.578356, 
48, 20.833333, 0.960000, 813.038900, 0.132808, 0.310745, 0.045594, 0.126145, 0.576865, 
49, 20.408163, 0.960000, 829.969200, 0.133999, 0.312840, 0.045347, 0.124708, 0.577062, 
9, 111.111111, 0.950000, 152.590500, 0.503255, 0.317824, 0.046071, 0.122287, 0.584799, 
10, 100.000000, 0.950000, 169.519200, 0.451784, 0.320036, 0.050352, 0.123308, 0.580807, 
11, 90.909091, 0.950000, 186.449900, 0.422301, 0.318829, 0.048673, 0.124609, 0.581579, 
