frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
32, 31.250000, 0.970000, 1.698100, 0.241827, 0.320668, 0.048493, 0.144455, 0.580663, 
33, 30.303030, 0.970000, 1.746000, 0.237844, 0.321761, 0.047237, 0.144550, 0.579535, 
34, 29.411765, 0.970000, 1.797400, 0.231822, 0.321594, 0.047708, 0.142864, 0.579611, 
35, 28.571429, 0.970000, 1.851100, 0.230200, 0.321789, 0.047951, 0.139282, 0.576209, 
36, 27.777778, 0.970000, 1.907600, 0.227244, 0.322369, 0.048231, 0.138992, 0.577691, 
37, 27.027027, 0.970000, 1.958600, 0.220292, 0.321006, 0.050223, 0.140648, 0.576536, 
38, 26.315789, 0.970000, 2.011400, 0.215190, 0.319835, 0.048063, 0.141583, 0.573482, 
39, 25.641026, 0.970000, 2.059700, 0.214775, 0.323527, 0.047050, 0.141479, 0.573018, 
40, 25.000000, 0.970000, 2.115900, 0.207657, 0.322067, 0.051660, 0.143415, 0.572706, 
41, 24.390244, 0.970000, 2.166200, 0.203616, 0.318612, 0.049911, 0.140976, 0.574669, 
42, 23.809524, 0.970000, 2.218800, 0.199539, 0.321004, 0.046241, 0.145278, 0.571093, 
43, 23.255814, 0.970000, 2.268500, 0.196976, 0.321165, 0.049385, 0.145163, 0.573508, 
44, 22.727273, 0.970000, 2.325000, 0.192266, 0.323180, 0.050530, 0.140817, 0.574111, 
45, 22.222222, 0.970000, 2.377300, 0.188737, 0.319956, 0.051307, 0.139016, 0.573066, 
46, 21.739130, 0.970000, 2.422900, 0.183589, 0.319451, 0.046360, 0.140427, 0.572727, 
47, 21.276596, 0.970000, 2.481300, 0.182125, 0.314693, 0.049459, 0.143111, 0.573793, 
48, 20.833333, 0.970000, 2.533600, 0.178745, 0.322242, 0.051240, 0.142795, 0.572405, 
49, 20.408163, 0.970000, 2.583900, 0.176925, 0.314804, 0.046774, 0.139135, 0.572849, 
13, 76.923077, 0.960000, 0.706300, 0.481535, 0.331753, 0.047922, 0.148509, 0.607093, 
14, 71.428571, 0.960000, 0.756100, 0.459445, 0.329134, 0.052982, 0.144013, 0.605616, 
15, 66.666667, 0.960000, 0.811600, 0.427703, 0.326815, 0.049671, 0.145656, 0.598481, 
16, 62.500000, 0.960000, 0.860200, 0.412200, 0.326504, 0.050248, 0.140658, 0.598462, 
17, 58.823529, 0.960000, 0.912200, 0.388130, 0.327067, 0.047218, 0.140872, 0.593677, 
18, 55.555556, 0.960000, 0.963900, 0.371191, 0.326883, 0.046346, 0.146540, 0.594756, 
19, 52.631579, 0.960000, 1.019500, 0.356406, 0.327452, 0.048983, 0.142360, 0.588691, 
20, 50.000000, 0.960000, 1.071500, 0.339674, 0.326837, 0.048832, 0.147713, 0.588912, 
21, 47.619048, 0.960000, 1.119900, 0.328745, 0.326017, 0.048338, 0.142911, 0.588539, 
22, 45.454545, 0.960000, 1.175700, 0.317609, 0.327167, 0.047140, 0.138747, 0.588430, 
23, 43.478261, 0.960000, 1.228000, 0.308890, 0.325797, 0.050707, 0.141398, 0.583940, 
24, 41.666667, 0.960000, 1.280500, 0.295450, 0.323408, 0.044782, 0.145557, 0.583420, 
25, 40.000000, 0.960000, 1.328800, 0.285787, 0.322423, 0.049584, 0.140019, 0.580365, 
26, 38.461538, 0.960000, 1.384900, 0.275496, 0.320052, 0.050292, 0.144638, 0.588770, 
27, 37.037037, 0.960000, 1.437900, 0.268593, 0.319492, 0.049989, 0.145587, 0.581310, 
28, 35.714286, 0.960000, 1.486600, 0.262526, 0.323109, 0.049662, 0.142832, 0.581699, 
29, 34.482759, 0.960000, 1.541300, 0.255151, 0.322407, 0.048826, 0.144848, 0.582413, 
30, 33.333333, 0.960000, 1.593500, 0.249812, 0.322448, 0.051307, 0.143686, 0.577752, 
31, 32.258065, 0.960000, 1.640900, 0.242425, 0.322327, 0.048996, 0.140876, 0.577607, 
32, 31.250000, 0.960000, 1.693500, 0.234887, 0.323570, 0.048398, 0.142023, 0.580013, 
33, 30.303030, 0.960000, 1.749200, 0.230962, 0.321535, 0.050357, 0.145150, 0.577296, 
34, 29.411765, 0.960000, 1.798300, 0.226383, 0.322087, 0.054761, 0.144271, 0.577401, 
35, 28.571429, 0.960000, 1.854400, 0.224563, 0.321787, 0.049724, 0.139372, 0.576534, 
36, 27.777778, 0.960000, 1.901600, 0.220322, 0.321662, 0.047951, 0.142467, 0.574574, 
37, 27.027027, 0.960000, 1.959700, 0.216481, 0.320957, 0.048199, 0.145564, 0.579088, 
