frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
43, 23.255814, 0.980000, 86.371500, 0.088847, 0.324039, 0.048942, 0.164362, 0.661729, 
44, 22.727273, 0.980000, 88.376600, 0.088097, 0.325754, 0.050425, 0.163923, 0.660548, 
45, 22.222222, 0.980000, 90.379300, 0.088883, 0.325364, 0.049181, 0.157848, 0.656707, 
46, 21.739130, 0.980000, 92.501100, 0.086268, 0.326359, 0.048279, 0.162083, 0.652977, 
47, 21.276596, 0.980000, 94.384000, 0.086707, 0.324119, 0.050110, 0.158573, 0.653286, 
48, 20.833333, 0.980000, 96.409400, 0.086091, 0.325381, 0.049106, 0.161127, 0.650278, 
49, 20.408163, 0.980000, 98.400600, 0.086531, 0.322963, 0.047418, 0.162922, 0.647190, 
7, 142.857143, 0.970000, 14.417500, 0.279706, 0.402099, 0.049275, 0.212162, 1.294899, 
8, 125.000000, 0.970000, 16.426800, 0.248954, 0.395460, 0.049766, 0.208159, 1.211116, 
9, 111.111111, 0.970000, 18.428700, 0.223020, 0.387218, 0.050003, 0.205816, 1.142184, 
10, 100.000000, 0.970000, 20.411000, 0.207362, 0.378949, 0.045089, 0.201563, 1.092207, 
11, 90.909091, 0.970000, 22.415700, 0.196104, 0.372490, 0.050696, 0.198028, 1.044369, 
12, 83.333333, 0.970000, 24.425300, 0.183542, 0.368483, 0.049458, 0.193649, 1.008786, 
13, 76.923077, 0.970000, 26.409100, 0.173042, 0.364759, 0.049826, 0.191416, 0.974936, 
14, 71.428571, 0.970000, 28.422200, 0.160769, 0.363581, 0.048783, 0.187117, 0.936303, 
15, 66.666667, 0.970000, 30.407100, 0.150207, 0.357720, 0.050102, 0.186571, 0.911962, 
16, 62.500000, 0.970000, 32.405700, 0.145592, 0.355578, 0.050390, 0.187682, 0.895462, 
17, 58.823529, 0.970000, 34.411500, 0.142835, 0.352922, 0.048421, 0.181019, 0.875341, 
18, 55.555556, 0.970000, 36.402000, 0.139455, 0.348044, 0.045999, 0.178356, 0.855498, 
19, 52.631579, 0.970000, 38.393800, 0.135287, 0.347371, 0.050333, 0.181450, 0.839156, 
20, 50.000000, 0.970000, 40.401300, 0.132741, 0.344764, 0.047546, 0.180365, 0.822620, 
21, 47.619048, 0.970000, 42.392200, 0.129578, 0.343411, 0.052203, 0.178112, 0.807516, 
22, 45.454545, 0.970000, 44.402800, 0.127044, 0.339619, 0.049939, 0.178397, 0.792581, 
23, 43.478261, 0.970000, 46.480600, 0.124482, 0.339953, 0.047191, 0.169121, 0.769068, 
24, 41.666667, 0.970000, 48.423200, 0.121410, 0.338434, 0.046672, 0.173980, 0.772615, 
25, 40.000000, 0.970000, 50.398800, 0.118981, 0.338597, 0.048453, 0.175173, 0.763031, 
26, 38.461538, 0.970000, 52.402300, 0.118072, 0.338616, 0.049604, 0.169900, 0.754846, 
27, 37.037037, 0.970000, 54.409400, 0.112199, 0.339274, 0.050751, 0.169540, 0.747687, 
28, 35.714286, 0.970000, 56.436400, 0.111043, 0.335272, 0.048170, 0.166719, 0.736686, 
29, 34.482759, 0.970000, 58.394600, 0.108746, 0.337087, 0.048931, 0.166890, 0.731470, 
30, 33.333333, 0.970000, 60.423600, 0.107218, 0.334047, 0.045016, 0.168845, 0.725921, 
31, 32.258065, 0.970000, 62.404300, 0.106612, 0.333389, 0.048303, 0.165940, 0.716928, 
32, 31.250000, 0.970000, 64.383300, 0.104104, 0.330678, 0.047304, 0.165516, 0.712212, 
33, 30.303030, 0.970000, 66.395100, 0.101362, 0.333491, 0.049911, 0.165978, 0.705194, 
34, 29.411765, 0.970000, 68.421400, 0.098177, 0.330572, 0.049434, 0.165912, 0.696462, 
35, 28.571429, 0.970000, 70.416100, 0.098709, 0.330171, 0.049011, 0.163909, 0.696087, 
36, 27.777778, 0.970000, 72.426200, 0.096314, 0.329450, 0.048322, 0.164631, 0.688066, 
37, 27.027027, 0.970000, 74.413100, 0.096301, 0.329344, 0.046527, 0.163668, 0.680770, 
38, 26.315789, 0.970000, 76.384800, 0.092178, 0.328165, 0.049102, 0.161363, 0.677984, 
39, 25.641026, 0.970000, 78.420400, 0.092122, 0.323851, 0.047581, 0.161673, 0.674714, 
40, 25.000000, 0.970000, 80.431200, 0.090434, 0.328491, 0.047965, 0.164142, 0.669739, 
41, 24.390244, 0.970000, 82.400900, 0.089069, 0.323942, 0.047010, 0.163251, 0.665045, 
42, 23.809524, 0.970000, 84.378100, 0.087849, 0.326463, 0.048984, 0.163296, 0.665178, 
43, 23.255814, 0.970000, 86.371900, 0.087693, 0.324816, 0.047177, 0.161553, 0.662820, 
44, 22.727273, 0.970000, 88.376000, 0.085957, 0.323601, 0.048340, 0.160286, 0.661323, 
45, 22.222222, 0.970000, 90.379600, 0.084369, 0.326216, 0.047183, 0.163143, 0.658303, 
46, 21.739130, 0.970000, 92.500800, 0.083262, 0.324069, 0.050126, 0.161953, 0.652057, 
47, 21.276596, 0.970000, 94.385200, 0.081673, 0.323819, 0.049242, 0.158975, 0.654748, 
48, 20.833333, 0.970000, 96.412800, 0.082962, 0.322175, 0.046137, 0.159789, 0.650080, 
49, 20.408163, 0.970000, 98.401200, 0.080700, 0.324176, 0.047611, 0.156633, 0.647140, 
7, 142.857143, 0.960000, 14.417600, 0.272461, 0.406000, 0.047074, 0.214234, 1.298565, 
8, 125.000000, 0.960000, 16.426300, 0.242158, 0.391219, 0.051469, 0.211116, 1.211323, 
9, 111.111111, 0.960000, 18.417600, 0.218072, 0.384155, 0.050001, 0.203535, 1.145061, 
10, 100.000000, 0.960000, 20.417200, 0.201898, 0.378287, 0.047058, 0.202228, 1.092218, 
11, 90.909091, 0.960000, 22.420500, 0.191755, 0.372339, 0.049481, 0.197785, 1.044452, 
12, 83.333333, 0.960000, 24.426700, 0.180105, 0.369985, 0.051714, 0.192661, 1.004034, 
13, 76.923077, 0.960000, 26.403800, 0.165654, 0.364638, 0.046800, 0.192337, 0.974329, 
14, 71.428571, 0.960000, 28.424200, 0.155196, 0.360738, 0.049394, 0.185956, 0.935234, 
15, 66.666667, 0.960000, 30.411200, 0.149521, 0.359273, 0.049825, 0.188130, 0.909828, 
16, 62.500000, 0.960000, 32.401500, 0.143978, 0.356980, 0.048839, 0.183202, 0.894825, 
17, 58.823529, 0.960000, 34.409100, 0.137871, 0.355524, 0.049367, 0.182745, 0.872163, 
18, 55.555556, 0.960000, 36.404700, 0.135698, 0.349957, 0.048979, 0.182911, 0.854383, 
19, 52.631579, 0.960000, 38.394000, 0.132802, 0.346621, 0.049641, 0.180635, 0.838567, 
20, 50.000000, 0.960000, 40.403100, 0.130119, 0.346126, 0.051361, 0.176969, 0.821691, 
21, 47.619048, 0.960000, 42.394300, 0.126669, 0.343451, 0.048748, 0.181644, 0.806667, 
22, 45.454545, 0.960000, 44.409600, 0.122321, 0.342033, 0.050376, 0.174092, 0.791816, 
23, 43.478261, 0.960000, 46.482700, 0.120456, 0.339316, 0.049269, 0.171470, 0.771322, 
24, 41.666667, 0.960000, 48.421100, 0.116583, 0.338244, 0.047958, 0.172247, 0.774274, 
25, 40.000000, 0.960000, 50.400700, 0.117499, 0.335963, 0.050070, 0.169572, 0.762037, 
26, 38.461538, 0.960000, 52.396100, 0.113900, 0.335538, 0.050932, 0.172009, 0.756967, 
27, 37.037037, 0.960000, 54.407100, 0.110869, 0.336531, 0.048795, 0.172850, 0.748614, 
28, 35.714286, 0.960000, 56.439900, 0.107878, 0.333973, 0.048516, 0.169968, 0.735893, 
29, 34.482759, 0.960000, 58.388700, 0.106535, 0.331246, 0.046676, 0.169716, 0.733186, 
30, 33.333333, 0.960000, 60.419800, 0.103676, 0.335870, 0.049150, 0.167428, 0.726498, 
31, 32.258065, 0.960000, 62.403800, 0.100754, 0.330842, 0.050106, 0.168439, 0.716287, 
32, 31.250000, 0.960000, 64.385000, 0.099604, 0.330542, 0.047693, 0.166416, 0.713300, 
33, 30.303030, 0.960000, 66.390700, 0.099848, 0.330392, 0.047119, 0.167904, 0.705161, 
34, 29.411765, 0.960000, 68.416800, 0.096143, 0.329887, 0.048878, 0.163306, 0.697470, 
35, 28.571429, 0.960000, 70.414600, 0.095609, 0.328230, 0.049121, 0.166711, 0.691176, 
36, 27.777778, 0.960000, 72.437000, 0.092760, 0.328785, 0.047383, 0.165878, 0.686841, 
37, 27.027027, 0.960000, 74.411100, 0.090413, 0.327925, 0.048248, 0.164363, 0.682271, 
38, 26.315789, 0.960000, 76.384400, 0.091163, 0.326807, 0.046355, 0.162007, 0.679910, 
39, 25.641026, 0.960000, 78.418300, 0.086541, 0.325801, 0.050113, 0.164717, 0.675103, 
40, 25.000000, 0.960000, 80.429600, 0.086670, 0.324978, 0.049253, 0.164013, 0.669086, 
41, 24.390244, 0.960000, 82.403000, 0.085225, 0.324613, 0.050697, 0.163729, 0.665754, 
42, 23.809524, 0.960000, 84.379300, 0.084181, 0.324878, 0.050412, 0.160007, 0.663822, 
43, 23.255814, 0.960000, 86.366000, 0.085137, 0.327264, 0.049302, 0.164155, 0.662492, 
44, 22.727273, 0.960000, 88.378000, 0.082803, 0.324799, 0.047546, 0.162582, 0.658448, 
45, 22.222222, 0.960000, 90.380700, 0.081227, 0.327169, 0.050024, 0.161647, 0.658143, 
46, 21.739130, 0.960000, 92.504900, 0.080361, 0.321220, 0.050394, 0.159806, 0.650754, 
47, 21.276596, 0.960000, 94.386500, 0.079126, 0.324669, 0.050294, 0.162697, 0.651919, 
48, 20.833333, 0.960000, 96.411100, 0.079137, 0.324016, 0.048125, 0.158629, 0.649937, 
49, 20.408163, 0.960000, 98.403000, 0.078760, 0.320977, 0.049218, 0.161269, 0.643591, 
7, 142.857143, 0.950000, 14.418200, 0.266727, 0.403324, 0.051540, 0.214911, 1.296517, 
8, 125.000000, 0.950000, 16.426900, 0.236398, 0.395253, 0.046789, 0.206594, 1.208570, 
9, 111.111111, 0.950000, 18.426600, 0.213449, 0.388086, 0.051764, 0.206353, 1.142343, 
10, 100.000000, 0.950000, 20.414400, 0.199029, 0.380965, 0.048053, 0.199633, 1.091690, 
11, 90.909091, 0.950000, 22.432600, 0.188364, 0.375592, 0.048171, 0.197827, 1.042199, 
12, 83.333333, 0.950000, 24.414500, 0.175759, 0.367910, 0.048943, 0.195186, 1.006053, 
13, 76.923077, 0.950000, 26.403500, 0.161309, 0.363933, 0.048098, 0.192790, 0.974786, 
14, 71.428571, 0.950000, 28.426000, 0.152385, 0.360271, 0.049822, 0.186319, 0.936135, 
15, 66.666667, 0.950000, 30.410800, 0.144658, 0.357857, 0.047307, 0.187444, 0.912024, 
16, 62.500000, 0.950000, 32.398400, 0.140376, 0.351959, 0.051423, 0.185665, 0.893913, 
17, 58.823529, 0.950000, 34.407300, 0.134990, 0.352746, 0.049185, 0.183394, 0.876344, 
18, 55.555556, 0.950000, 36.397800, 0.133047, 0.346782, 0.050024, 0.181752, 0.854766, 
19, 52.631579, 0.950000, 38.393800, 0.129763, 0.347495, 0.048712, 0.182451, 0.838386, 
20, 50.000000, 0.950000, 40.403300, 0.127186, 0.344171, 0.053243, 0.177242, 0.821550, 
21, 47.619048, 0.950000, 42.393800, 0.124574, 0.343289, 0.048606, 0.176949, 0.806243, 
22, 45.454545, 0.950000, 44.404200, 0.119757, 0.342709, 0.051450, 0.176433, 0.792106, 
23, 43.478261, 0.950000, 46.479200, 0.116430, 0.339792, 0.050224, 0.170540, 0.772238, 
24, 41.666667, 0.950000, 48.418900, 0.114503, 0.341924, 0.050850, 0.175034, 0.771027, 
