frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
10, 100.000000, 0.960000, 10.658500, 0.308985, 0.371974, 0.052858, 0.194653, 1.030625, 
11, 90.909091, 0.960000, 11.689200, 0.295365, 0.371845, 0.052013, 0.190514, 0.999599, 
12, 83.333333, 0.960000, 12.735100, 0.274605, 0.363118, 0.049951, 0.183576, 0.976980, 
13, 76.923077, 0.960000, 13.760100, 0.254963, 0.363738, 0.051733, 0.183729, 0.925344, 
14, 71.428571, 0.960000, 14.770900, 0.238799, 0.356672, 0.054857, 0.187939, 0.912904, 
15, 66.666667, 0.960000, 15.805100, 0.223975, 0.350469, 0.047985, 0.182660, 0.898301, 
16, 62.500000, 0.960000, 16.852200, 0.211058, 0.352976, 0.051762, 0.180423, 0.883254, 
17, 58.823529, 0.960000, 17.887700, 0.206483, 0.348464, 0.051844, 0.179477, 0.869543, 
18, 55.555556, 0.960000, 18.926600, 0.198039, 0.345861, 0.051119, 0.176502, 0.845768, 
19, 52.631579, 0.960000, 19.974700, 0.189149, 0.344703, 0.054273, 0.176887, 0.823367, 
20, 50.000000, 0.960000, 21.011900, 0.184436, 0.342763, 0.051139, 0.172230, 0.808507, 
21, 47.619048, 0.960000, 22.060100, 0.177492, 0.343498, 0.051549, 0.170615, 0.795147, 
22, 45.454545, 0.960000, 23.109100, 0.172158, 0.338425, 0.051013, 0.169868, 0.778091, 
23, 43.478261, 0.960000, 24.151900, 0.163524, 0.340930, 0.049615, 0.170736, 0.771125, 
24, 41.666667, 0.960000, 25.194800, 0.158627, 0.341759, 0.051826, 0.170441, 0.760224, 
25, 40.000000, 0.960000, 26.246100, 0.153817, 0.334368, 0.049124, 0.167962, 0.753731, 
26, 38.461538, 0.960000, 27.292700, 0.148337, 0.334978, 0.053380, 0.169110, 0.741205, 
27, 37.037037, 0.960000, 28.341300, 0.145448, 0.335107, 0.053842, 0.164123, 0.738091, 
28, 35.714286, 0.960000, 29.378200, 0.141393, 0.335356, 0.049383, 0.165717, 0.726787, 
29, 34.482759, 0.960000, 30.427400, 0.140258, 0.331977, 0.048551, 0.164006, 0.713236, 
30, 33.333333, 0.960000, 31.469900, 0.138502, 0.333240, 0.045884, 0.161990, 0.712775, 
31, 32.258065, 0.960000, 32.515600, 0.136239, 0.332597, 0.053164, 0.161930, 0.707394, 
32, 31.250000, 0.960000, 33.565300, 0.132502, 0.329027, 0.047694, 0.158233, 0.695302, 
33, 30.303030, 0.960000, 34.616100, 0.130299, 0.332426, 0.049549, 0.162064, 0.691724, 
34, 29.411765, 0.960000, 35.655800, 0.129942, 0.328454, 0.049482, 0.161285, 0.687302, 
35, 28.571429, 0.960000, 36.690800, 0.128385, 0.328748, 0.052649, 0.158191, 0.680474, 
36, 27.777778, 0.960000, 37.742300, 0.125627, 0.327716, 0.050900, 0.162773, 0.678157, 
37, 27.027027, 0.960000, 38.838200, 0.126921, 0.327377, 0.051213, 0.158845, 0.663360, 
38, 26.315789, 0.960000, 39.836300, 0.124207, 0.328718, 0.049223, 0.158149, 0.664872, 
39, 25.641026, 0.960000, 40.877800, 0.123064, 0.326192, 0.050157, 0.161972, 0.662244, 
40, 25.000000, 0.960000, 41.939000, 0.121953, 0.324994, 0.049279, 0.160600, 0.653933, 
41, 24.390244, 0.960000, 42.978100, 0.119997, 0.327783, 0.054648, 0.153920, 0.656775, 
42, 23.809524, 0.960000, 44.021300, 0.117179, 0.326849, 0.049239, 0.156244, 0.653264, 
43, 23.255814, 0.960000, 45.065000, 0.116378, 0.323791, 0.054611, 0.156335, 0.650995, 
44, 22.727273, 0.960000, 46.112100, 0.114798, 0.325487, 0.047207, 0.159723, 0.647286, 
45, 22.222222, 0.960000, 47.163800, 0.111331, 0.327451, 0.051439, 0.154278, 0.646804, 
46, 21.739130, 0.960000, 48.187100, 0.113352, 0.321496, 0.048851, 0.155212, 0.642107, 
47, 21.276596, 0.960000, 49.236300, 0.109604, 0.323163, 0.048999, 0.154354, 0.637532, 
48, 20.833333, 0.960000, 50.281800, 0.107584, 0.320488, 0.054796, 0.155030, 0.635295, 
49, 20.408163, 0.960000, 51.331800, 0.107300, 0.323278, 0.048359, 0.153921, 0.630988, 
6, 166.666667, 0.950000, 6.767000, 0.458574, 0.407703, 0.052551, 0.220729, 1.295428, 
7, 142.857143, 0.950000, 7.625600, 0.415861, 0.395208, 0.052698, 0.213298, 1.225495, 
8, 125.000000, 0.950000, 8.625800, 0.365161, 0.387072, 0.048007, 0.204691, 1.150440, 
9, 111.111111, 0.950000, 9.650300, 0.333778, 0.380194, 0.053414, 0.195078, 1.080206, 
10, 100.000000, 0.950000, 10.663600, 0.305897, 0.375232, 0.050880, 0.190295, 1.025681, 
11, 90.909091, 0.950000, 11.690600, 0.289047, 0.371873, 0.051426, 0.188224, 0.996566, 
12, 83.333333, 0.950000, 12.738300, 0.264870, 0.365237, 0.049668, 0.186982, 0.977938, 
13, 76.923077, 0.950000, 13.763100, 0.248736, 0.361902, 0.052330, 0.185482, 0.924138, 
14, 71.428571, 0.950000, 14.773500, 0.231870, 0.360750, 0.052176, 0.183113, 0.914725, 
15, 66.666667, 0.950000, 15.801400, 0.217264, 0.350252, 0.051041, 0.181275, 0.899411, 
16, 62.500000, 0.950000, 16.848000, 0.206943, 0.348471, 0.051256, 0.183082, 0.882019, 
17, 58.823529, 0.950000, 17.887500, 0.199381, 0.346398, 0.050025, 0.179909, 0.868956, 
