frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
37, 27.027027, 0.960000, 82.496400, 0.139921, 0.341870, 0.052838, 0.164455, 0.925058, 
38, 26.315789, 0.960000, 84.724800, 0.137540, 0.341559, 0.050612, 0.166582, 0.913652, 
39, 25.641026, 0.960000, 86.953100, 0.137114, 0.342874, 0.047148, 0.163732, 0.905955, 
40, 25.000000, 0.960000, 89.180400, 0.137832, 0.341849, 0.047326, 0.167730, 0.898044, 
41, 24.390244, 0.960000, 91.409300, 0.134534, 0.336778, 0.046503, 0.167743, 0.887608, 
42, 23.809524, 0.960000, 93.636700, 0.130873, 0.338036, 0.052093, 0.165127, 0.882669, 
43, 23.255814, 0.960000, 95.867700, 0.132458, 0.337720, 0.047377, 0.160948, 0.871744, 
44, 22.727273, 0.960000, 98.096100, 0.130485, 0.336508, 0.050959, 0.164405, 0.865745, 
45, 22.222222, 0.960000, 100.325900, 0.130320, 0.338390, 0.047520, 0.158499, 0.856004, 
46, 21.739130, 0.960000, 102.553900, 0.125650, 0.338255, 0.045691, 0.158961, 0.850544, 
47, 21.276596, 0.960000, 104.782500, 0.126720, 0.333491, 0.047074, 0.163330, 0.844684, 
48, 20.833333, 0.960000, 107.008400, 0.125025, 0.332873, 0.053461, 0.161889, 0.836679, 
49, 20.408163, 0.960000, 109.239500, 0.123529, 0.336801, 0.049727, 0.165272, 0.828371, 
7, 142.857143, 0.950000, 27.614500, 0.366806, 0.403387, 0.049316, 0.192972, 1.468438, 
8, 125.000000, 0.950000, 27.695800, 0.352986, 0.403431, 0.048139, 0.198226, 1.472666, 
9, 111.111111, 0.950000, 28.238200, 0.333056, 0.401138, 0.045550, 0.198561, 1.461506, 
10, 100.000000, 0.950000, 28.843000, 0.318116, 0.397089, 0.049984, 0.193227, 1.453723, 
11, 90.909091, 0.950000, 29.593300, 0.305009, 0.399477, 0.052974, 0.194447, 1.438290, 
12, 83.333333, 0.950000, 30.670700, 0.291202, 0.395006, 0.052599, 0.194184, 1.417673, 
13, 76.923077, 0.950000, 31.590600, 0.283694, 0.391736, 0.049217, 0.194388, 1.406544, 
14, 71.428571, 0.950000, 32.386000, 0.276897, 0.389236, 0.050094, 0.191970, 1.406927, 
15, 66.666667, 0.950000, 32.855100, 0.267808, 0.390013, 0.048933, 0.188499, 1.399972, 
16, 62.500000, 0.950000, 34.743700, 0.251218, 0.386731, 0.050830, 0.187842, 1.365724, 
17, 58.823529, 0.950000, 36.677100, 0.237267, 0.385118, 0.049941, 0.188740, 1.336656, 
18, 55.555556, 0.950000, 38.558900, 0.227283, 0.378588, 0.043899, 0.187069, 1.301559, 
19, 52.631579, 0.950000, 40.441200, 0.217733, 0.378655, 0.048456, 0.181736, 1.271338, 
20, 50.000000, 0.950000, 42.457500, 0.207628, 0.372408, 0.049606, 0.183253, 1.247071, 
21, 47.619048, 0.950000, 44.341400, 0.205729, 0.369768, 0.049406, 0.181058, 1.208201, 
22, 45.454545, 0.950000, 46.432700, 0.197619, 0.370288, 0.045818, 0.185091, 1.188656, 
